"Txhash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0xe16061e57075f5d9e7769f1da71b3c74e1758c600aea59104ce4d567cce81c69","15493201","1662593987","2022-09-07 23:39:47","0x0000000000000000000000000000000000000000","0x072e8ddf27940399775ecba17d57c11d20473850","1,000,000,000","N/A","0x5078945cd32e5300f794af72cdb1d820a5f43225","refridgerether","COOL"
"0x5708c1ef75e7b63fb5690791ab5d6df015bfc5ef4cdd8a843217e405d5c9a551","15493211","1662594130","2022-09-07 23:42:10","0x072e8ddf27940399775ecba17d57c11d20473850","0xebbd3ee64f07fa00f331f32834b5376d25371bef","1,000,000,000","N/A","0x5078945cd32e5300f794af72cdb1d820a5f43225","refridgerether","COOL"
"0x5708c1ef75e7b63fb5690791ab5d6df015bfc5ef4cdd8a843217e405d5c9a551","15493211","1662594130","2022-09-07 23:42:10","0x0000000000000000000000000000000000000000","0x072e8ddf27940399775ecba17d57c11d20473850","51,961.524227066318804823","N/A","0xebbd3ee64f07fa00f331f32834b5376d25371bef","Uniswap V2","UNI-V2"
"0x0a6752eac705be214ccb02c7dcae8219b145cfce04c1178893cb099a06e69389","15493237","1662594552","2022-09-07 23:49:12","0x072e8ddf27940399775ecba17d57c11d20473850","0xe2fe530c047f2d85298b07d9333c05737f1435fb","51,961.524227066318804823","N/A","0xebbd3ee64f07fa00f331f32834b5376d25371bef","Uniswap V2","UNI-V2"
"0xd82480776444a1b9d65c60ad60f6451d35913a88254e3df90250249dd70c1af1","15586988","1663826843","2022-09-22 06:07:23","0xe2fe530c047f2d85298b07d9333c05737f1435fb","0x072e8ddf27940399775ecba17d57c11d20473850","51,961.524227066318804823","N/A","0xebbd3ee64f07fa00f331f32834b5376d25371bef","Uniswap V2","UNI-V2"
"0xd58b3479489628d9717efb10943f27425024dff4b5378c6368d748627a59fc9a","15586996","1663826939","2022-09-22 06:08:59","0x072e8ddf27940399775ecba17d57c11d20473850","0xebbd3ee64f07fa00f331f32834b5376d25371bef","51,961.524227066318804823","N/A","0xebbd3ee64f07fa00f331f32834b5376d25371bef","Uniswap V2","UNI-V2"
"0xd58b3479489628d9717efb10943f27425024dff4b5378c6368d748627a59fc9a","15586996","1663826939","2022-09-22 06:08:59","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0x072e8ddf27940399775ecba17d57c11d20473850","712,754,320.185914959513131653","N/A","0x5078945cd32e5300f794af72cdb1d820a5f43225","refridgerether","COOL"
